id,name,review_count,location,category,rating,price,latitude,longitude,is_closed
ETgJqJHV7BW6pIr9Ox74sA,Amélie,2699,New York,French,4.5,$$,40.7327,-73.99766,False
xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,4298,New York,Comfort Food,4.0,$$,40.7866504411994,-73.9755284786224,False
q11TljTQd33XCWlVoPyRqg,The Osprey,228,Brooklyn,American (New),4.0,$$,40.702241,-73.995539,False
B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,3522,New York,Thai,4.5,$$,40.73902,-73.99065,False
Ms3CAGddVbgetiQrpzqxPQ,Hometown Bar-B-Que,1411,Brooklyn,Barbeque,4.0,$$,40.67486,-74.01602,False
tXZOJhUUknjTRRo9j4ckZg,Farida Central Asian Cuisine & Grill,342,New York,Uzbek,4.0,$$,40.75568,-73.99441,False
tXZOJhUUknjTRRo9j4ckZg,Farida Central Asian Cuisine & Grill,342,New York,Uzbek,4.0,$$,40.75568,-73.99441,False
ooYUO3Pq_qypc1NXFzeLYQ,City Vineyard,948,New York,Wine Bars,4.0,$$,40.7205582,-74.0118093,False
ooYUO3Pq_qypc1NXFzeLYQ,City Vineyard,948,New York,Wine Bars,4.0,$$,40.7205582,-74.0118093,False
ooYUO3Pq_qypc1NXFzeLYQ,City Vineyard,948,New York,Wine Bars,4.0,$$,40.7205582,-74.0118093,False
MtcgW0RCTm44PuA-HAq49g,Santiago's Beer Garden,322,New York,Dominican,4.5,$$,40.79849,-73.93382,False
nOjGNqPcu5jHRRElOndQqQ,Red Hook Lobster Pound,1136,Brooklyn,Seafood,4.0,$$,40.6797687107191,-74.0103686973453,False
C-8mGN7lt5rIraO5n-15ug,The Smith,2680,New York,American (New),4.0,$$,40.755165,-73.967868,False
3UdlrH-tuVM0vy3ySh7bUw,Jacob's Pickles Time Out Market,45,Brooklyn,Comfort Food,4.5,$$,40.7034,-73.991402,False
-OixbLnFLCzQclxCSbUQ8w,Up Thai,2372,New York,Thai,4.5,$$,40.7698275926665,-73.9576330868512,False
-J8VuX3wGrYSOBu2G0hMsw,Katsu-Hama,1335,New York,Japanese,4.0,$$,40.75638,-73.97759,False
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,1025,New York,Taiwanese,4.5,$$,40.74207,-74.00565,False
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,1025,New York,Taiwanese,4.5,$$,40.74207,-74.00565,False
oOsJn3leUnWDfErRWMf81g,Soco,2166,Brooklyn,Cajun/Creole,4.0,$$,40.693866,-73.964535,False
oOsJn3leUnWDfErRWMf81g,Soco,2166,Brooklyn,Cajun/Creole,4.0,$$,40.693866,-73.964535,False
k5bGHJbAXDw9g_uP42QqDw,The Highwater,391,Astoria,American (New),4.0,$$,40.76033,-73.92245,False
k5bGHJbAXDw9g_uP42QqDw,The Highwater,391,Astoria,American (New),4.0,$$,40.76033,-73.92245,False
-Gc5sTFxoXM3Tiv_dkSJZg,Cecconi's Dumbo,744,Brooklyn,Italian,3.5,$$$,40.7033063330116,-73.9916549604523,False
d7_W8J8T0PESBsILMsGKGQ,Sea Wolf - Bushwick,502,Brooklyn,Cocktail Bars,4.0,$$,40.70683,-73.9228,False
EKkHfSYTm266-ZBve3SdgA,Yoon Haeundae Galbi,469,New York,Korean,4.5,$$$,40.749866,-73.984441,False
J3NT61-AH5d5Gu5tFJhYSw,The Cabin NYC,252,New York,American (New),4.0,$$,40.72393,-73.98383,False
J3NT61-AH5d5Gu5tFJhYSw,The Cabin NYC,252,New York,American (New),4.0,$$,40.72393,-73.98383,False
xQ445GaWVN5Aa3sFX9OoIg,Buvette,1765,New York,French,4.0,$$,40.732704,-74.004317,False
NDIrifAl6K-RrnZ2D3ZGbw,Emily,808,Brooklyn,American (Traditional),4.0,$$$,40.68351,-73.96643,False
vyKBwzRdNX4yiJDIFv37iw,Oxomoco,332,Brooklyn,Mexican,4.0,$$$,40.7299099,-73.95548,False
MNNpsRXe7Wt5m3Jla9Wk0w,The Alcove,897,Sunnyside,Gastropubs,5.0,$$,40.7459065,-73.915103,False
tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,2657,New York,Southern,4.0,$$,40.80248,-73.95038,False
V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,12529,New York,Delis,4.0,$$,40.722237,-73.9875259,False
V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,12529,New York,Delis,4.0,$$,40.722237,-73.9875259,False
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,1551,New York,Vietnamese,4.0,$$,40.722062,-73.997587,False
gtXP0CmOnBbgfnff7VXa7A,Pastis,204,New York,French,4.0,$$$,40.73928,-74.00695,False
96svxj2NIOrba2fBMZAqOQ,Bogota Latin Bistro,2256,Brooklyn,Gluten-Free,4.0,$$,40.678165,-73.978976,False
jjJc_CrkB2HodEinB6cWww,LoveMama,5170,New York,Thai,4.5,$$,40.7303859,-73.9860613,False
0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,2373,Woodside,Thai,4.0,$$,40.7464987,-73.8992328,False
Zzvqc7XcyGVX5bnjGN9IXA,Pig Beach,586,Brooklyn,Barbeque,4.0,$$,40.6792941479875,-73.9880264255794,False
ysqgdbSrezXgVwER2kQWKA,Juliana's Pizza,2263,Brooklyn,Pizza,4.5,$$,40.70274718768062,-73.99343490196397,False
ysqgdbSrezXgVwER2kQWKA,Juliana's Pizza,2263,Brooklyn,Pizza,4.5,$$,40.70274718768062,-73.99343490196397,False
pCfGgX0WxGASGM4-Yhr2Pw,Hao Noodle Chelsea,419,New York,Chinese,4.5,$$,40.7406999,-74.00436,False
d_rQ-nVpY6Z5C722Q5wpog,Defontes,349,Brooklyn,Sandwiches,4.5,$$,40.6789444357833,-74.0053691263199,False
d_rQ-nVpY6Z5C722Q5wpog,Defontes,349,Brooklyn,Sandwiches,4.5,$$,40.6789444357833,-74.0053691263199,False
t_UObgQX6M_ZRn3tk2cXYQ,Let's Meat,1099,New York,Korean,4.0,$$$,40.746774,-73.985524,False
t_UObgQX6M_ZRn3tk2cXYQ,Let's Meat,1099,New York,Korean,4.0,$$$,40.746774,-73.985524,False
t_UObgQX6M_ZRn3tk2cXYQ,Let's Meat,1099,New York,Korean,4.0,$$$,40.746774,-73.985524,False
rrL05CECQO4sQXCc5BF90g,Mercado Little Spain,366,New York,Spanish,3.5,$$,40.752435,-74.001475,False
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,1109,New York,Japanese,4.5,$$,40.7264988089246,-73.9866526052356,False
GbAZbcCR969hfa4kCQqRcw,Eat This Cafe,1271,Los Angeles,Breakfast & Brunch,4.5,$$,34.090825,-118.3323209,False
7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,6613,Los Angeles,Southern,4.5,$$,34.061517,-118.239716,False
h2u-coGd8WWClyU3b7jf8w,Met Her At A Bar,1565,Los Angeles,Cafes,4.5,$$,34.0609448,-118.3446759,False
RVbZaawgEGmto6TxOoVBdQ,Running Goose,1079,Los Angeles,Tapas/Small Plates,4.5,$$,34.10052,-118.32927,False
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,3015,Los Angeles,Breakfast & Brunch,4.0,$$,34.10296,-118.28719,False
b4SH4SbQUJfXxh6hNkF0wg,Eggslut,5826,Los Angeles,Breakfast & Brunch,4.0,$,34.0505289,-118.2486189,False
CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,923,Los Angeles,Asian Fusion,5.0,$$,34.0404035,-118.2535117,False
CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,923,Los Angeles,Asian Fusion,5.0,$$,34.0404035,-118.2535117,False
1_snyhjeEuI70cozQW0fzA,Rutt's Hawaiian Cafe,1785,Los Angeles,Hawaiian,4.0,$$,34.0044256926496,-118.421607055397,False
fCfkMf27m2PcTWXLTrLM7Q,Fratelli Cafe,1391,Los Angeles,Coffee & Tea,4.5,$$,34.08321,-118.3464,False
fCfkMf27m2PcTWXLTrLM7Q,Fratelli Cafe,1391,Los Angeles,Coffee & Tea,4.5,$$,34.08321,-118.3464,False
fEY0zHaDMfIW3-N__joDKQ,Bestia,6229,Los Angeles,Italian,4.5,$$$,34.03402,-118.22919,False
fEY0zHaDMfIW3-N__joDKQ,Bestia,6229,Los Angeles,Italian,4.5,$$$,34.03402,-118.22919,False
qCJ2LFfNbXYBIcjXNva1cA,Langer's Delicatessen,3848,Los Angeles,Delis,4.5,$$,34.05609,-118.27658,False
K-Fbh2WCHlqR56H9TnfpNA,Perch,8059,Los Angeles,Lounges,4.0,$$$,34.04897,-118.2514,False
q97MIGXESdhak-LhGKDl0Q,Sqirl,2058,Los Angeles,American (New),4.0,$$,34.084366,-118.286636,False
q97MIGXESdhak-LhGKDl0Q,Sqirl,2058,Los Angeles,American (New),4.0,$$,34.084366,-118.286636,False
NlT-6hFP0_6hPo36AW2lIA,Poppy + Rose,2442,Los Angeles,Breakfast & Brunch,4.0,$$,34.04067,-118.2500946,False
OSYoTFAfq9_wFyDH_qUsTA,The Griddle Cafe,5937,Hollywood,Breakfast & Brunch,4.0,$$,34.097744,-118.362255,False
cD57FLQ-v-brcFOLZ0X0cQ,LA Rose Cafe,1007,Los Angeles,Filipino,4.5,$$,34.095634,-118.292729,False
eXZyAF5Xk1u-d9vnkeNPXg,Birdies,1949,Los Angeles,Chicken Shop,4.0,$$,34.04167,-118.25889,False
6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,3389,Los Angeles,Chicken Shop,4.5,$$,34.0880681,-118.308962,False
UJg9U_6djc7Wc089s1hFCg,Honey Bee's House of Breakfast,807,Los Angeles,Breakfast & Brunch,4.0,$,34.0326985382412,-118.343422987691,False
30jrTz8vh1xSXdtXMvt-mA,My Two Cents,711,Los Angeles,Southern,4.5,$$,34.0498186,-118.3596124,False
yQVPKXmDIUb6yH3MM8Q3nQ,Strada Eateria & Bar,356,Los Angeles,Tapas/Small Plates,5.0,$$,34.046649,-118.2633746,False
DJek3FUewBzMc0gS-Gms9w,Morrison Atwater Village,4440,Los Angeles,Gastropubs,4.5,$$,34.12384,-118.26868,False
GMyarj6vbMqr-sS2UG4KVw,Wake and Late,684,Los Angeles,Coffee & Tea,4.5,$,34.045188,-118.249536,False
aQFguaddjBna3ZIBsxjeeA,Joan's on Third,2353,Los Angeles,Breakfast & Brunch,4.0,$$,34.07263781146202,-118.37183378225997,False
SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,128,Los Angeles,Burgers,4.5,$,34.088796,-118.308573,False
SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,128,Los Angeles,Burgers,4.5,$,34.088796,-118.308573,False
SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,128,Los Angeles,Burgers,4.5,$,34.088796,-118.308573,False
cAwkHVjhAJpsZOayXgUIHw,Three Borders Brunch & Grill,367,Los Angeles,Breakfast & Brunch,5.0,$$,34.0574402282966,-118.345157057047,False
ZlQo_ArRw-nnHcrcnYPbiA,Yang Chow,2664,Los Angeles,Chinese,4.0,$$,34.06301,-118.2384,False
BsQtoQWb1-SJkVyEra6MxQ,Backyard Bowls,499,Los Angeles,Vegetarian,4.5,$$,34.0762049,-118.3702675,False
IzRINfSLBr6k_dq1e2WNew,Guelaguetza Restaurante,2320,Los Angeles,Mexican,4.0,$$,34.05241,-118.30071,False
AX-hRDB8zpIHKMix9VqB8g,H Cafe,551,Los Angeles,Breakfast & Brunch,4.5,$$,34.057597,-118.2977468,False
wo3wnj3pMSOPkzqpvbey-g,Bavel,1399,Los Angeles,Middle Eastern,4.5,$$$,34.04151,-118.23261,False
mrEgKltVkacoD6ZNWzQjyg,Bang Bang Noodles,105,Los Angeles,Street Vendors,4.0,$$,34.120994,-118.2057397,False
z0zaCVA-p_5xTsyUZrmR0g,Republique,5629,Los Angeles,French,4.0,$$,34.06413,-118.34382,False
_Ud0KZCY_-t_Kl8rDK-Zxg,Birrieria Don Boni,477,Los Angeles,Mexican,4.0,$$,34.04714,-118.21799,False
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,3014,Los Angeles,Dim Sum,4.0,$$,34.07577,-118.36982,False
jVYU9iXvBMiC2A4H12Azfg,AOC,2317,Los Angeles,Wine Bars,4.0,$$$,34.073416,-118.381928,False
jVYU9iXvBMiC2A4H12Azfg,AOC,2317,Los Angeles,Wine Bars,4.0,$$$,34.073416,-118.381928,False
X9KlLFQGSgC0A-q-p1Hu6Q,Egg Tuck,418,Los Angeles,Breakfast & Brunch,4.5,$,34.0613285,-118.2999717,False
h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,1723,Los Angeles,Korean,4.5,$$,34.0628602582049,-118.297570301258,False
ktUtN287fE34-4XZupuGSA,The Sycamore Kitchen,896,Los Angeles,Cafes,4.0,$$,34.0723701,-118.3443655,False
EKrVpJqTXBjbbJPgHusibQ,Stevie's Creole Cafe,649,Los Angeles,Cajun/Creole,4.0,$$,34.049526,-118.358656,False
0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,1693,Los Angeles,Korean,4.0,$$,34.0630836857803,-118.297481238021,False
2cNmmr9yzdnNPppwExt9SQ,Eataly Los Angeles,2144,Los Angeles,Specialty Food,3.5,$$,34.059609,-118.419437,False
Z57u3vyjkRiO5yIOkmGRNA,Carousel Restaurant,750,Los Angeles,Armenian,4.5,$$,34.10137,-118.30125,False
-sdMTRmgExufOk6STZFi9w,Little Goat,4599,Chicago,Diners,4.0,$$,41.8846460590586,-87.6484126982138,False
xoi7Cw7FoknAx5p880RtWQ,Au Cheval,7238,Chicago,Bars,4.5,$$,41.88466,-87.647668,False
LPwAwxEjetjdNh7Uadro3g,Smoque BBQ,4192,Chicago,Barbeque,4.5,$$,41.95021,-87.72795,False
qjnpkS8yZO8xcyEIy5OU9A,Girl & the Goat,8704,Chicago,American (New),4.5,$$$,41.884176,-87.6479440725005,False
cKZNbMvoqJaUe7n6lf6i7w,Wildberry Pancakes and Cafe,7570,Chicago,Pancakes,4.5,$$,41.884668,-87.62288,False
cKZNbMvoqJaUe7n6lf6i7w,Wildberry Pancakes and Cafe,7570,Chicago,Pancakes,4.5,$$,41.884668,-87.62288,False
VPJk-SEWSWS_nGoQvM-COw,Penumbra,579,Chicago,Wine Bars,5.0,$$,41.92445,-87.710933,False
VPJk-SEWSWS_nGoQvM-COw,Penumbra,579,Chicago,Wine Bars,5.0,$$,41.92445,-87.710933,False
boE4Ahsssqic7o5wQLI04w,The Purple Pig,7214,Chicago,Tapas/Small Plates,4.0,$$,41.890694,-87.624782,False
5D5GiHm67V4thed30Etzhg,Summer House Santa Monica,2403,Chicago,American (Traditional),4.0,$$,41.9174315,-87.6486675,False
5D5GiHm67V4thed30Etzhg,Summer House Santa Monica,2403,Chicago,American (Traditional),4.0,$$,41.9174315,-87.6486675,False
y8jVBaHh8ntYkVqDXpsi1Q,Cafe Ba-Ba-Reeba!,4160,Chicago,Spanish,4.0,$$,41.918984,-87.648687,False
WA8Fuuv9zRfZ8H8YkeYxsg,Aloha Eats,967,Chicago,Hawaiian,4.0,$$,41.9287526,-87.6425448,False
_UJ3KqtHIHjExbAg-iIGUA,Greek Islands Restaurant,1871,Chicago,Greek,4.0,$$,41.87896,-87.64763,False
iw1_4RySfJpOMvuZ73XAvw,Bienmesabe,455,Chicago,Venezuelan,4.0,$$,41.9614551,-87.670454,False
W2QV6SILHer3qB_-CZ1z1A,etta,661,Chicago,Italian,4.5,$$,41.91073,-87.67417,False
9nUrDQ_REhU6sgcgXFAyfA,Aba,835,Chicago,Mediterranean,4.5,$$$,41.8869441,-87.6487949,False
mvFimrcREBIDo-pLAhMfNg,Avec,2185,Chicago,French,4.5,$$$,41.884290441849,-87.6433979433133,False
mvFimrcREBIDo-pLAhMfNg,Avec,2185,Chicago,French,4.5,$$$,41.884290441849,-87.6433979433133,False
e9aAISx0navH8qMr33X4TA,Mother Cluckers Kitchen - Chicago,816,Chicago,Southern,4.5,$$,41.9752685744915,-87.7522482539673,False
UK5Xb8xqUOUBi5vQu0bQXQ,Maple & Ash,1462,Chicago,Steakhouses,4.5,$$$$,41.9021130633339,-87.6286945502972,False
UK5Xb8xqUOUBi5vQu0bQXQ,Maple & Ash,1462,Chicago,Steakhouses,4.5,$$$$,41.9021130633339,-87.6286945502972,False
WyjV1N1iQcXnk9_oLHaKxw,Pinched on the River,128,Chicago,Mediterranean,4.5,$$,41.8909516,-87.6161529,False
s1JPKx5lAeoq7QU8pmN-5A,MingHin Cuisine,2296,Chicago,Seafood,4.0,$$,41.8532564325305,-87.6349026829699,False
wfkj7DK8YzhdwhhFc2OntA,Giant,454,Chicago,American (New),4.5,$$$,41.9171,-87.70746,False
wfkj7DK8YzhdwhhFc2OntA,Giant,454,Chicago,American (New),4.5,$$$,41.9171,-87.70746,False
LYppbvgJlBG0SqjSKFiFGg,Sapori Trattoria,2276,Chicago,Italian,4.5,$$,41.93166,-87.64859,False
aW7sY8DcTKfBFaXIH5vQxQ,Lucy's,174,Chicago,American (Traditional),4.0,$$,41.90055,-87.69642,False
9mhqcimD0CYvqxzfj_VXnQ,Little Bad Wolf,1593,Chicago,American (Traditional),4.5,$$,41.983356,-87.669057,False
Leed_L3l2U8tKBdJwj8CyQ,True Food Kitchen,815,Chicago,American (New),4.5,$$,41.893954,-87.628365,False
2tKMs0DbdxPSl2JeCJUEKw,"Joe's Seafood, Prime Steak & Stone Crab",2498,Chicago,Seafood,4.5,$$$,41.891938,-87.62569,False
WBU0yq9J8qiYQfI_fh2P1Q,Crisp,3206,Chicago,Korean,4.5,$$,41.9361214592879,-87.6444210345452,False
4OF7gij3pj8f-haNC-WLqA,Nando's PERi-PERi,254,Chicago,Chicken Shop,4.0,$$,41.93303,-87.64639,False
4OF7gij3pj8f-haNC-WLqA,Nando's PERi-PERi,254,Chicago,Chicken Shop,4.0,$$,41.93303,-87.64639,False
ngB0iQM1Yz7Nx_tQZqU7NA,Daisies,275,Chicago,Pasta Shops,4.5,$$,41.92735,-87.70405,False
pbEiXam9YJL3neCYHGwLUA,Alinea,2275,Chicago,American (New),4.5,$$$$,41.9134194160823,-87.6482384681229,False
YJMFBlFB_dBpEQ370MO92g,Athenian Room,758,Chicago,Greek,4.0,$$,41.9217435,-87.6490466,False
14dFm81gm4Kb8C0nd7wcmQ,Doc B's Restaurant + Bar,787,Chicago,American (New),4.5,$$,41.900246,-87.625163,False
9AXJmehEJ3hZqL2lmLeP5Q,Nando's Peri-Peri,139,Chicago,South African,3.5,$$,41.908369,-87.647137,False
tuJraaFffIS_JNK_4ZqGTA,Ema,1036,Chicago,Mediterranean,4.5,$$,41.8909649,-87.6306233,False
7Es7EbTy_s1btAdowLeiPQ,Small Cheval,1159,Chicago,Burgers,4.5,$$,41.91282,-87.6815699,False
IgiFxgUFR9BDnQ9PeGHaEA,Crosby's Kitchen,812,Chicago,American (Traditional),4.0,$$,41.94508,-87.66357,False
B_04jjMZjeGGKjaPcR3Kig,Three Dots and a Dash,3280,Chicago,Asian Fusion,4.0,$$,41.8904391303273,-87.6306027367742,False
f_AF0jimm_eq7eZnxArV7w,Tempesta Market,199,Chicago,International Grocery,4.5,$$,41.89133,-87.66176,False
9WqiX6CdZxg1ju8EjReVkQ,Happy Lamb Hot Pot,533,Chicago,Mongolian,4.5,$$,41.8496414,-87.6321168,False
gGnXdeIA6mox_qN0NK51AA,Pl-zen,380,Chicago,Gastropubs,4.0,$$,41.8575592041016,-87.6645660400391,False
gGnXdeIA6mox_qN0NK51AA,Pl-zen,380,Chicago,Gastropubs,4.0,$$,41.8575592041016,-87.6645660400391,False
gGnXdeIA6mox_qN0NK51AA,Pl-zen,380,Chicago,Gastropubs,4.0,$$,41.8575592041016,-87.6645660400391,False
XOLX_XVqY776i6PyIHp_6Q,The Warbler,272,Chicago,American (New),4.5,$$,41.9642255519757,-87.6854829048272,False
vvhfPV-Llkd4fE2SHuLVvA,The Gage,2871,Chicago,Gastropubs,4.0,$$,41.881369,-87.624698,False
sICvh8l9t31JcDgwweNe8A,The Turkey Leg Hut,1525,Houston,Southern,4.0,$$,29.7258417786263,-95.3780490159988,False
BKu4VGO2bW3nw8kc_ryumw,BCK,945,Houston,American (New),4.5,$$,29.7887995448524,-95.388083953373,False
RoU8KznQMrRFcIjYVtdZMw,The Pit Room,1914,Houston,Barbeque,4.5,$$,29.7342352703345,-95.3939679771603,False
237MSviehmCzD_wwKg4-zA,Bosscat Kitchen & Libations,1914,Houston,American (New),4.5,$$,29.7418,-95.450518,False
237MSviehmCzD_wwKg4-zA,Bosscat Kitchen & Libations,1914,Houston,American (New),4.5,$$,29.7418,-95.450518,False
NNMvUp-r7sQt7Q2l-kO9wA,The Breakfast Klub,4645,Houston,Breakfast & Brunch,4.5,$$,29.73843,-95.38048,False
NNMvUp-r7sQt7Q2l-kO9wA,The Breakfast Klub,4645,Houston,Breakfast & Brunch,4.5,$$,29.73843,-95.38048,False
Uxr2owVxThOp_lsSOqxbPw,Ritual,1486,Houston,Southern,4.0,$$,29.78193,-95.38735,False
Y_alysR9cw4RZsOip0cQbw,Mico’s Hot Chicken,607,Houston,Chicken Shop,4.0,$,29.7998535,-95.4120976,False
pr9Hcn5fjpxWLZzIbNb8Cw,Lucille's,1032,Houston,American (New),4.0,$$,29.72388,-95.38515,False
suffPaUlK64hJFkhO0Nn_Q,The Rustic,661,Houston,Bars,4.0,$$,29.7502708,-95.3595825,False
suffPaUlK64hJFkhO0Nn_Q,The Rustic,661,Houston,Bars,4.0,$$,29.7502708,-95.3595825,False
suffPaUlK64hJFkhO0Nn_Q,The Rustic,661,Houston,Bars,4.0,$$,29.7502708,-95.3595825,False
x9N8KDSNTkvi2arF0B0BNg,Pinkerton's Barbecue,811,Houston,Barbeque,4.5,$$,29.7986853,-95.38152666130829,False
QrtghPVxHHYljE0TNDOT-g,Tiny Boxwoods,1292,Houston,American (New),4.0,$$,29.73851,-95.43509,False
QrtghPVxHHYljE0TNDOT-g,Tiny Boxwoods,1292,Houston,American (New),4.0,$$,29.73851,-95.43509,False
Ga839ZKqLbJsHXcZhcM1eQ,La Lucha,422,Houston,Seafood,4.5,$$,29.80193,-95.41033,False
Ga839ZKqLbJsHXcZhcM1eQ,La Lucha,422,Houston,Seafood,4.5,$$,29.80193,-95.41033,False
Ga839ZKqLbJsHXcZhcM1eQ,La Lucha,422,Houston,Seafood,4.5,$$,29.80193,-95.41033,False
y8zMac68WqA37d4IVYCtdw,Bird Haus,137,Houston,Sandwiches,4.5,$$,29.76036985689895,-95.36157521778519,False
y8zMac68WqA37d4IVYCtdw,Bird Haus,137,Houston,Sandwiches,4.5,$$,29.76036985689895,-95.36157521778519,False
Y9bAOhQ7hslYUZxXK-URxQ,Truth BBQ,384,Houston,Barbeque,4.5,$$,29.76892,-95.39742,False
I1VlZBW80UL3E3NvahlqXg,Oporto Fooding House & Wine,1083,Houston,Tapas/Small Plates,4.5,$$,29.7531384239378,-95.3802139853275,False
uz2OUI0fIJBRrFnfLUPWuQ,Yoyo's Hot Dog,859,Houston,Hot Dogs,4.5,$,29.716274,-95.416908,False
0zraA017C5eFd8khHgg5eg,House of Fries,259,Houston,Burgers,4.5,$,29.843105,-95.472766,False
0zraA017C5eFd8khHgg5eg,House of Fries,259,Houston,Burgers,4.5,$,29.843105,-95.472766,False
9AdFyKK9OAiaDeOsWo5cjw,Ono Poke,735,Houston,Poke,4.5,$$,29.73431,-95.38741,False
Jq2NvxWbYMEZhlTygPZUOA,Peli Peli South African Kitchen,1782,Houston,South African,4.5,$$$,29.7397965769971,-95.4640101607907,False
LyHL_OleyFYfn6zKvmLNHA,The Blind Goat,253,Houston,Vietnamese,4.0,$$,29.76156,-95.36228,False
IwdIMYXZOhhkYmnzXLAMbQ,Brenner's on the Bayou,770,Houston,Steakhouses,4.0,$$$,29.7595459124491,-95.4199138920306,False
xdx57Qj1FJi0MK8kwzbeuA,La Calle Tacos,752,Houston,Tacos,4.0,$,29.7634662971423,-95.3606901858526,False
eEbEUVoHAaRTObN7SoAG5g,Triple J's Smokehouse,296,Houston,Barbeque,4.5,$$,29.8192,-95.30227,False
kGbr_y_XxapZPnycxCV4Pg,Ambrosia,942,Houston,Tapas/Small Plates,4.0,$$,29.73192,-95.409729,False
eO55csoh_thLYu8boiP6iQ,Gus's World Famous Fried Chicken,707,Houston,Southern,4.0,$,29.76753,-95.37655,False
ayPSl6UmabxlEXeHX8Fisw,Postino,546,Houston,Wine Bars,4.5,$$,29.78306,-95.3985299,False
mCPQzOgjy_pjb7r1rRnE3w,BB's Tex-Orleans,840,Houston,Cajun/Creole,4.0,$$,29.78133,-95.38794,False
wqqO6Q6mr9ya705gRRer2g,A'Bouzy,439,Houston,Champagne Bars,3.5,$$,29.7426814370813,-95.4153464734554,False
wqqO6Q6mr9ya705gRRer2g,A'Bouzy,439,Houston,Champagne Bars,3.5,$$,29.7426814370813,-95.4153464734554,False
VQZF4hu7faCkUaJ9RDRpeQ,Local Foods,1572,Houston,Sandwiches,4.5,$$,29.7195096809181,-95.4164240674591,False
x4WealiPVG-tzwzhe7nvpw,North Italia,1694,Houston,Pizza,4.0,$$,29.7485868638914,-95.4620253208921,False
ZprK8RotsA8zrPjTlbnZ9g,Gen Korean BBQ House,371,Houston,Korean,4.0,$$,29.742687,-95.379709,False
mnRw8w8Fp7-b13Dmmpm70w,Grace's,938,Houston,American (Traditional),4.0,$$,29.737020211778,-95.4185060876135,False
mnRw8w8Fp7-b13Dmmpm70w,Grace's,938,Houston,American (Traditional),4.0,$$,29.737020211778,-95.4185060876135,False
KmGo48ZWmi0DiAcd00YpJw,Bloom & Bee,248,Houston,American (New),4.0,$$$,29.751807,-95.457282,False
ICXMaDUuFBv8YYyUFDyg6A,Mia's Table,655,Houston,American (Traditional),4.0,$$,29.73713,-95.41731,False
_nV5h8XHBhWaS-6y3sd9kQ,Trendy Dumpling,360,Houston,Noodles,4.0,$$,29.72860707559364,-95.43209886108463,False
TLagvISDZ4UcFZWFqsbQTw,Street Food Thai Market,396,Houston,Thai,4.5,$$,29.80417,-95.38505,False
TLagvISDZ4UcFZWFqsbQTw,Street Food Thai Market,396,Houston,Thai,4.5,$$,29.80417,-95.38505,False
rM-x4O0QNuMI639gidU2tw,Olive + Twist,132,Houston,American (New),4.0,$$,29.73435,-95.42048,False
rM-x4O0QNuMI639gidU2tw,Olive + Twist,132,Houston,American (New),4.0,$$,29.73435,-95.42048,False
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,1790,Philadelphia,American (New),4.5,$$$,39.9473272217862,-75.1535421779099,False
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,1790,Philadelphia,American (New),4.5,$$$,39.9473272217862,-75.1535421779099,False
RQAF6a0akMiot5lZZnMNNw,Dalessandro's Steaks and Hoagies,2463,Philadelphia,Sandwiches,4.5,$,40.029494,-75.2059714,False
ctHjyadbDQAtUFfkcAFEHw,Zahav,2946,Philadelphia,Middle Eastern,4.5,$$$,39.9462611465167,-75.1451350778608,False
ytynqOUb3hjKeJfRj5Tshw,Reading Terminal Market,5458,Philadelphia,Food Court,4.5,$$,39.953341464505,-75.1588545174235,False
6ajnOk0GcY9xbb5Ocaw8Gw,Barbuzzo,2745,Philadelphia,Mediterranean,4.5,$$,39.94999,-75.16216,False
vUrTGX_7HxqeoQ_6QCVz6g,Suraya,948,Philadelphia,Lebanese,4.5,$$,39.9736865005167,-75.1339557766914,False
LM54ufrINJWoTN5imV8Etw,John's Roast Pork,1470,Philadelphia,Sandwiches,4.5,$$,39.9210273851256,-75.14502844377,False
